Models moved to GPU.
Iteration [ 4120/100000] | loss: 0.0172
Iteration [ 4130/100000] | loss: 0.0170
Iteration [ 4140/100000] | loss: 0.0255
Iteration [ 4150/100000] | loss: 0.0221
Iteration [ 4160/100000] | loss: 0.0207
Iteration [ 4170/100000] | loss: 0.0248
Iteration [ 4180/100000] | loss: 0.0211
Iteration [ 4190/100000] | loss: 0.0180
Iteration [ 4200/100000] | loss: 0.0200
Iteration [ 4210/100000] | loss: 0.0155
Iteration [ 4220/100000] | loss: 0.0194
Iteration [ 4230/100000] | loss: 0.0182
Iteration [ 4240/100000] | loss: 0.0209
Iteration [ 4250/100000] | loss: 0.0190
Iteration [ 4260/100000] | loss: 0.0196
Iteration [ 4270/100000] | loss: 0.0237
Iteration [ 4280/100000] | loss: 0.0214
Iteration [ 4290/100000] | loss: 0.0201
Iteration [ 4300/100000] | loss: 0.0182
Iteration [ 4310/100000] | loss: 0.0195
Iteration [ 4320/100000] | loss: 0.0208
Iteration [ 4330/100000] | loss: 0.0185
Iteration [ 4340/100000] | loss: 0.0205
Iteration [ 4350/100000] | loss: 0.0185
Iteration [ 4360/100000] | loss: 0.0213
Iteration [ 4370/100000] | loss: 0.0192
Iteration [ 4380/100000] | loss: 0.0170
Iteration [ 4390/100000] | loss: 0.0205
Iteration [ 4400/100000] | loss: 0.0223
Iteration [ 4410/100000] | loss: 0.0185
Iteration [ 4420/100000] | loss: 0.0210
Iteration [ 4430/100000] | loss: 0.0193
Iteration [ 4440/100000] | loss: 0.0167
Iteration [ 4450/100000] | loss: 0.0225
Iteration [ 4460/100000] | loss: 0.0174
Iteration [ 4470/100000] | loss: 0.0219
Iteration [ 4480/100000] | loss: 0.0172
Iteration [ 4490/100000] | loss: 0.0177
Iteration [ 4500/100000] | loss: 0.0214
Iteration [ 4510/100000] | loss: 0.0239
Iteration [ 4520/100000] | loss: 0.0184
Iteration [ 4530/100000] | loss: 0.0257
Iteration [ 4540/100000] | loss: 0.0191
Iteration [ 4550/100000] | loss: 0.0227
Iteration [ 4560/100000] | loss: 0.0200
Iteration [ 4570/100000] | loss: 0.0233
Iteration [ 4580/100000] | loss: 0.0232
Iteration [ 4590/100000] | loss: 0.0251
Iteration [ 4600/100000] | loss: 0.0179
Iteration [ 4610/100000] | loss: 0.0159
Iteration [ 4620/100000] | loss: 0.0201
Iteration [ 4630/100000] | loss: 0.0193
Iteration [ 4640/100000] | loss: 0.0197
Iteration [ 4650/100000] | loss: 0.0218
Iteration [ 4660/100000] | loss: 0.0216
Iteration [ 4670/100000] | loss: 0.0230
Iteration [ 4680/100000] | loss: 0.0272
Iteration [ 4690/100000] | loss: 0.0171
Iteration [ 4700/100000] | loss: 0.0191
Iteration [ 4710/100000] | loss: 0.0243
Iteration [ 4720/100000] | loss: 0.0183
Iteration [ 4730/100000] | loss: 0.0189
Iteration [ 4740/100000] | loss: 0.0223
Iteration [ 4750/100000] | loss: 0.0179
Iteration [ 4760/100000] | loss: 0.0175
Iteration [ 4770/100000] | loss: 0.0195
Iteration [ 4780/100000] | loss: 0.0188
Iteration [ 4790/100000] | loss: 0.0195
Iteration [ 4800/100000] | loss: 0.0201
Iteration [ 4810/100000] | loss: 0.0213
Iteration [ 4820/100000] | loss: 0.0218
Iteration [ 4830/100000] | loss: 0.0215
Iteration [ 4840/100000] | loss: 0.0187
Iteration [ 4850/100000] | loss: 0.0171
Iteration [ 4860/100000] | loss: 0.0152
Iteration [ 4870/100000] | loss: 0.0222
Iteration [ 4880/100000] | loss: 0.0211
Iteration [ 4890/100000] | loss: 0.0201
Iteration [ 4900/100000] | loss: 0.0145
Iteration [ 4910/100000] | loss: 0.0182
Iteration [ 4920/100000] | loss: 0.0168
Iteration [ 4930/100000] | loss: 0.0235
Iteration [ 4940/100000] | loss: 0.0221
Iteration [ 4950/100000] | loss: 0.0181
Iteration [ 4960/100000] | loss: 0.0149
Iteration [ 4970/100000] | loss: 0.0201
Iteration [ 4980/100000] | loss: 0.0235
Iteration [ 4990/100000] | loss: 0.0157
Iteration [ 5000/100000] | loss: 0.0133
Iteration [ 5010/100000] | loss: 0.0154
Iteration [ 5020/100000] | loss: 0.0214
Iteration [ 5030/100000] | loss: 0.0217
Iteration [ 5040/100000] | loss: 0.0150
Iteration [ 5050/100000] | loss: 0.0249
Iteration [ 5060/100000] | loss: 0.0169
Iteration [ 5070/100000] | loss: 0.0226
Iteration [ 5080/100000] | loss: 0.0191
Iteration [ 5090/100000] | loss: 0.0187
Iteration [ 5100/100000] | loss: 0.0203
Iteration [ 5110/100000] | loss: 0.0178
Iteration [ 5120/100000] | loss: 0.0195
Iteration [ 5130/100000] | loss: 0.0177
Iteration [ 5140/100000] | loss: 0.0217
Iteration [ 5150/100000] | loss: 0.0228
Iteration [ 5160/100000] | loss: 0.0182
Iteration [ 5170/100000] | loss: 0.0200
Iteration [ 5180/100000] | loss: 0.0190
Iteration [ 5190/100000] | loss: 0.0188
Iteration [ 5200/100000] | loss: 0.0180
Iteration [ 5210/100000] | loss: 0.0201
Iteration [ 5220/100000] | loss: 0.0154
Iteration [ 5230/100000] | loss: 0.0188
Iteration [ 5240/100000] | loss: 0.0201
Iteration [ 5250/100000] | loss: 0.0153
Iteration [ 5260/100000] | loss: 0.0201
Iteration [ 5270/100000] | loss: 0.0199
Iteration [ 5280/100000] | loss: 0.0113
Iteration [ 5290/100000] | loss: 0.0221
Iteration [ 5300/100000] | loss: 0.0175
Iteration [ 5310/100000] | loss: 0.0166
Iteration [ 5320/100000] | loss: 0.0209
Iteration [ 5330/100000] | loss: 0.0140
Iteration [ 5340/100000] | loss: 0.0198
Iteration [ 5350/100000] | loss: 0.0175
Iteration [ 5360/100000] | loss: 0.0091
Iteration [ 5370/100000] | loss: 0.0228
Iteration [ 5380/100000] | loss: 0.0183
Iteration [ 5390/100000] | loss: 0.0192
Iteration [ 5400/100000] | loss: 0.0187
Iteration [ 5410/100000] | loss: 0.0170
Iteration [ 5420/100000] | loss: 0.0224
Iteration [ 5430/100000] | loss: 0.0142
Iteration [ 5440/100000] | loss: 0.0122
Iteration [ 5450/100000] | loss: 0.0279
Iteration [ 5460/100000] | loss: 0.0165
Iteration [ 5470/100000] | loss: 0.0238
Iteration [ 5480/100000] | loss: 0.0189
Iteration [ 5490/100000] | loss: 0.0241
Iteration [ 5500/100000] | loss: 0.0172
Iteration [ 5510/100000] | loss: 0.0204
Iteration [ 5520/100000] | loss: 0.0240
Iteration [ 5530/100000] | loss: 0.0187
Iteration [ 5540/100000] | loss: 0.0239
Iteration [ 5550/100000] | loss: 0.0164
Iteration [ 5560/100000] | loss: 0.0197
Iteration [ 5570/100000] | loss: 0.0254
Iteration [ 5580/100000] | loss: 0.0212
Iteration [ 5590/100000] | loss: 0.0115
Iteration [ 5600/100000] | loss: 0.0143
Iteration [ 5610/100000] | loss: 0.0127
Iteration [ 5620/100000] | loss: 0.0143
Iteration [ 5630/100000] | loss: 0.0199
Iteration [ 5640/100000] | loss: 0.0157
Iteration [ 5650/100000] | loss: 0.0184
Iteration [ 5660/100000] | loss: 0.0158
Iteration [ 5670/100000] | loss: 0.0197
Iteration [ 5680/100000] | loss: 0.0261
Iteration [ 5690/100000] | loss: 0.0163
Iteration [ 5700/100000] | loss: 0.0222
Iteration [ 5710/100000] | loss: 0.0231
Iteration [ 5720/100000] | loss: 0.0187
Iteration [ 5730/100000] | loss: 0.0189
Iteration [ 5740/100000] | loss: 0.0210
Iteration [ 5750/100000] | loss: 0.0194
Iteration [ 5760/100000] | loss: 0.0189
Iteration [ 5770/100000] | loss: 0.0210
Iteration [ 5780/100000] | loss: 0.0110
Iteration [ 5790/100000] | loss: 0.0238
Iteration [ 5800/100000] | loss: 0.0214
Iteration [ 5810/100000] | loss: 0.0122
Iteration [ 5820/100000] | loss: 0.0158
Iteration [ 5830/100000] | loss: 0.0203
Iteration [ 5840/100000] | loss: 0.0241
Iteration [ 5850/100000] | loss: 0.0225
Iteration [ 5860/100000] | loss: 0.0239
Iteration [ 5870/100000] | loss: 0.0136
Iteration [ 5880/100000] | loss: 0.0181
Iteration [ 5890/100000] | loss: 0.0188
Iteration [ 5900/100000] | loss: 0.0186
Iteration [ 5910/100000] | loss: 0.0183
Iteration [ 5920/100000] | loss: 0.0183
Iteration [ 5930/100000] | loss: 0.0171
Iteration [ 5940/100000] | loss: 0.0228
Iteration [ 5950/100000] | loss: 0.0109
Iteration [ 5960/100000] | loss: 0.0151
Iteration [ 5970/100000] | loss: 0.0213
Iteration [ 5980/100000] | loss: 0.0208
Iteration [ 5990/100000] | loss: 0.0146
Iteration [ 6000/100000] | loss: 0.0156
Iteration [ 6010/100000] | loss: 0.0176
Iteration [ 6020/100000] | loss: 0.0224
Iteration [ 6030/100000] | loss: 0.0174
Iteration [ 6040/100000] | loss: 0.0191
Iteration [ 6050/100000] | loss: 0.0187
Iteration [ 6060/100000] | loss: 0.0149
Iteration [ 6070/100000] | loss: 0.0235
Iteration [ 6080/100000] | loss: 0.0182
Iteration [ 6090/100000] | loss: 0.0205
Iteration [ 6100/100000] | loss: 0.0193
Iteration [ 6110/100000] | loss: 0.0192
Iteration [ 6120/100000] | loss: 0.0128
Iteration [ 6130/100000] | loss: 0.0188
Iteration [ 6140/100000] | loss: 0.0212
Iteration [ 6150/100000] | loss: 0.0164
